Date,User ID,Account,Category,Subcategory,Note,INR,Income/Expense,Note_dup,Amount,Currency,Account_dup,Logging Date
07/13/2025 11:53,65,Auto Debit,Transportation,Metro,Utility payment,1020.71,Expense,,1020.71,INR,Auto Debit,2025-12-18 10:14:23
07/13/2025 10:46,51,Credit Card,Food,Dinner,Subscription,382.19,Expense,,382.19,INR,Credit Card,2025-12-18 10:14:23
07/13/2025 09:43,44,Auto Debit,Bills,Electricity,Ride to office,1523.16,Expense,,1523.16,INR,Auto Debit,2025-12-18 10:14:23
07/13/2025 08:04,34,Auto Debit,Other,Gift,Quick bite,1952.77,Expense,,1952.77,INR,Auto Debit,2025-12-18 10:14:23
07/13/2025 07:39,5,Credit Card,Transportation,Bus,Impulse buy,1153.01,Expense,,1153.01,INR,Credit Card,2025-12-18 10:14:22
07/13/2025 06:55,91,Wallet,Education,Books,Quick bite,1567.29,Expense,,1567.29,INR,Wallet,2025-12-18 10:14:23
07/13/2025 05:17,7,Debit Card,Food,Breakfast,Subscription,1190.03,Expense,,1190.03,INR,Debit Card,2025-12-18 10:14:22
07/13/2025 04:58,65,Wallet,Transportation,Fuel,Utility payment,1391.97,Expense,,1391.97,INR,Wallet,2025-12-18 10:14:23
07/13/2025 04:47,93,Wallet,Transportation,Bus,Freelance payout,5472.49,Income,,5472.49,INR,Wallet,2025-12-18 10:14:23
07/13/2025 04:15,71,Wallet,Shopping,Groceries,Utility payment,341.01,Expense,,341.01,INR,Wallet,2025-12-18 10:14:23
07/13/2025 03:35,77,Debit Card,Food,Breakfast,Impulse buy,1585.55,Expense,,1585.55,INR,Debit Card,2025-12-18 10:14:23
07/13/2025 03:01,92,Auto Debit,Food,Lunch,Impulse buy,1196.79,Expense,,1196.79,INR,Auto Debit,2025-12-18 10:14:23
07/13/2025 01:20,64,Credit Card,Shopping,Essentials,Subscription,547.13,Expense,,547.13,INR,Credit Card,2025-12-18 10:14:23
07/13/2025 01:05,34,Auto Debit,Bills,Rent,Subscription,746.74,Expense,,746.74,INR,Auto Debit,2025-12-18 10:14:23
07/13/2025 01:02,5,Credit Card,Bills,Rent,Ride to office,1842.29,Expense,,1842.29,INR,Credit Card,2025-12-18 10:14:22
07/13/2025 00:34,48,UPI,Transportation,Fuel,Subscription,1335.25,Expense,,1335.25,INR,UPI,2025-12-18 10:14:23
07/13/2025 00:25,47,Wallet,Transportation,Cab,Quick bite,534.55,Expense,,534.55,INR,Wallet,2025-12-18 10:14:23
07/12/2025 23:56,60,Debit Card,Bills,Internet,Quick bite,1689.16,Expense,,1689.16,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 23:33,51,UPI,Entertainment,Streaming,Quick bite,1575.21,Expense,,1575.21,INR,UPI,2025-12-18 10:14:23
07/12/2025 22:53,51,Wallet,Transportation,Cab,Weekend plan,1470.09,Expense,,1470.09,INR,Wallet,2025-12-18 10:14:23
07/12/2025 22:39,7,UPI,Health,Pharmacy,Weekend plan,1450.31,Expense,,1450.31,INR,UPI,2025-12-18 10:14:22
07/12/2025 22:32,58,Wallet,Health,Gym,Quick bite,73.49,Expense,,73.49,INR,Wallet,2025-12-18 10:14:23
07/12/2025 21:59,24,Auto Debit,Other,Donation,Subscription,781.49,Expense,,781.49,INR,Auto Debit,2025-12-18 10:14:23
07/12/2025 21:53,21,Wallet,Shopping,Online,Cashback,6792.36,Income,,6792.36,INR,Wallet,2025-12-18 10:14:23
07/12/2025 20:29,17,Credit Card,Health,Gym,Weekend plan,1747.52,Expense,,1747.52,INR,Credit Card,2025-12-18 10:14:23
07/12/2025 20:01,14,Wallet,Food,Snacks,Weekly stock-up,2250.28,Expense,,2250.28,INR,Wallet,2025-12-18 10:14:22
07/12/2025 19:55,17,Wallet,Shopping,Online,Ride to office,1803.69,Expense,,1803.69,INR,Wallet,2025-12-18 10:14:23
07/12/2025 18:57,60,Wallet,Bills,Phone,Weekly stock-up,2263.88,Expense,,2263.88,INR,Wallet,2025-12-18 10:14:23
07/12/2025 18:45,5,Wallet,Health,Gym,Weekend plan,989.0,Expense,,989.00,INR,Wallet,2025-12-18 10:14:22
07/12/2025 18:21,46,Auto Debit,Health,Pharmacy,Weekend plan,1607.73,Expense,,1607.73,INR,Auto Debit,2025-12-18 10:14:23
07/12/2025 17:33,88,Debit Card,Bills,Rent,Weekly stock-up,1923.8,Expense,,1923.80,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 17:23,75,Debit Card,Transportation,Cab,Salary credit,1227.25,Income,,1227.25,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 16:50,3,Debit Card,Bills,Rent,Quick bite,1938.29,Expense,,1938.29,INR,Debit Card,2025-12-18 10:14:22
07/12/2025 16:43,97,UPI,Food,Snacks,Weekly stock-up,486.4,Expense,,486.40,INR,UPI,2025-12-18 10:14:23
07/12/2025 15:59,12,Auto Debit,Shopping,Essentials,Quick bite,1841.57,Expense,,1841.57,INR,Auto Debit,2025-12-18 10:14:22
07/12/2025 15:32,46,Debit Card,Shopping,Online,Weekend plan,1496.99,Expense,,1496.99,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 15:19,53,Auto Debit,Education,Books,Weekend plan,1547.86,Expense,,1547.86,INR,Auto Debit,2025-12-18 10:14:23
07/12/2025 14:08,97,Auto Debit,Other,Misc,Cashback,1256.92,Income,,1256.92,INR,Auto Debit,2025-12-18 10:14:23
07/12/2025 12:39,27,Debit Card,Travel,Flights,Quick bite,1940.61,Expense,,1940.61,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 12:26,12,Credit Card,Transportation,Bus,Freelance payout,604.58,Income,,604.58,INR,Credit Card,2025-12-18 10:14:22
07/12/2025 12:10,91,Credit Card,Shopping,Essentials,Cashback,6999.49,Income,,6999.49,INR,Credit Card,2025-12-18 10:14:23
07/12/2025 11:40,77,Auto Debit,Entertainment,Concert,Cashback,1941.71,Income,,1941.71,INR,Auto Debit,2025-12-18 10:14:23
07/12/2025 11:07,82,UPI,Bills,Electricity,Quick bite,1404.84,Expense,,1404.84,INR,UPI,2025-12-18 10:14:23
07/12/2025 10:57,39,Auto Debit,Food,Lunch,Impulse buy,2128.5,Expense,,2128.50,INR,Auto Debit,2025-12-18 10:14:23
07/12/2025 09:22,61,UPI,Health,Consultation,Freelance payout,6340.86,Income,,6340.86,INR,UPI,2025-12-18 10:14:23
07/12/2025 08:38,46,Wallet,Entertainment,Concert,Gift received,5565.62,Income,,5565.62,INR,Wallet,2025-12-18 10:14:23
07/12/2025 08:26,20,Debit Card,Entertainment,Streaming,Quick bite,2304.06,Expense,,2304.06,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 07:42,44,UPI,Transportation,Bus,Quick bite,2385.27,Expense,,2385.27,INR,UPI,2025-12-18 10:14:23
07/12/2025 06:24,5,UPI,Transportation,Fuel,Salary credit,7149.29,Income,,7149.29,INR,UPI,2025-12-18 10:14:22
07/12/2025 06:02,34,Auto Debit,Bills,Electricity,Weekend plan,300.15,Expense,,300.15,INR,Auto Debit,2025-12-18 10:14:23
07/12/2025 05:45,2,Auto Debit,Entertainment,Concert,Freelance payout,2273.66,Income,,2273.66,INR,Auto Debit,2025-12-18 10:14:22
07/12/2025 04:29,99,Debit Card,Transportation,Fuel,Cashback,2237.8,Income,,2237.80,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 03:45,86,Debit Card,Bills,Electricity,Ride to office,1154.62,Expense,,1154.62,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 03:23,24,Debit Card,Transportation,Fuel,Quick bite,2216.43,Expense,,2216.43,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 03:00,25,Debit Card,Other,Misc,Ride to office,1076.04,Expense,,1076.04,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 02:40,46,UPI,Travel,Tour,Refund,6335.34,Income,,6335.34,INR,UPI,2025-12-18 10:14:23
07/12/2025 02:19,20,Credit Card,Food,Dinner,Quick bite,650.75,Expense,,650.75,INR,Credit Card,2025-12-18 10:14:23
07/12/2025 02:18,61,UPI,Travel,Flights,Ride to office,2301.61,Expense,,2301.61,INR,UPI,2025-12-18 10:14:23
07/12/2025 01:53,45,Wallet,Entertainment,Movies,Utility payment,2436.78,Expense,,2436.78,INR,Wallet,2025-12-18 10:14:23
07/12/2025 00:36,15,UPI,Food,Lunch,Impulse buy,2102.6,Expense,,2102.60,INR,UPI,2025-12-18 10:14:22
07/12/2025 00:36,93,Debit Card,Other,Donation,Weekly stock-up,2304.93,Expense,,2304.93,INR,Debit Card,2025-12-18 10:14:23
07/12/2025 00:26,26,Wallet,Health,Gym,Utility payment,1550.77,Expense,,1550.77,INR,Wallet,2025-12-18 10:14:23
07/11/2025 23:54,98,Wallet,Transportation,Fuel,Subscription,2445.09,Expense,,2445.09,INR,Wallet,2025-12-18 10:14:23
07/11/2025 22:29,60,Auto Debit,Food,Dinner,Subscription,366.52,Expense,,366.52,INR,Auto Debit,2025-12-18 10:14:23
07/11/2025 22:26,13,Wallet,Transportation,Metro,Salary credit,4870.13,Income,,4870.13,INR,Wallet,2025-12-18 10:14:22
07/11/2025 22:15,88,Debit Card,Shopping,Essentials,Quick bite,796.96,Expense,,796.96,INR,Debit Card,2025-12-18 10:14:23
07/11/2025 21:50,53,Credit Card,Education,Books,Quick bite,1817.87,Expense,,1817.87,INR,Credit Card,2025-12-18 10:14:23
07/11/2025 21:43,13,Debit Card,Other,Gift,Weekend plan,1066.28,Expense,,1066.28,INR,Debit Card,2025-12-18 10:14:22
07/11/2025 19:39,5,Debit Card,Other,Misc,Impulse buy,380.47,Expense,,380.47,INR,Debit Card,2025-12-18 10:14:22
07/11/2025 19:33,93,Wallet,Entertainment,Movies,Quick bite,512.98,Expense,,512.98,INR,Wallet,2025-12-18 10:14:23
07/11/2025 18:41,3,Debit Card,Food,Lunch,Quick bite,47.6,Expense,,47.60,INR,Debit Card,2025-12-18 10:14:22
07/11/2025 18:37,13,UPI,Entertainment,Movies,Weekly stock-up,1545.51,Expense,,1545.51,INR,UPI,2025-12-18 10:14:22
07/11/2025 18:07,95,Auto Debit,Transportation,Bus,Weekend plan,2294.49,Expense,,2294.49,INR,Auto Debit,2025-12-18 10:14:23
07/11/2025 16:35,17,Auto Debit,Transportation,Cab,Salary credit,683.32,Income,,683.32,INR,Auto Debit,2025-12-18 10:14:23
07/11/2025 16:35,20,Wallet,Transportation,Bus,Impulse buy,1769.81,Expense,,1769.81,INR,Wallet,2025-12-18 10:14:23
07/11/2025 16:12,48,UPI,Transportation,Bus,Ride to office,1166.15,Expense,,1166.15,INR,UPI,2025-12-18 10:14:23
07/11/2025 14:24,71,Credit Card,Education,Workshops,Impulse buy,57.82,Expense,,57.82,INR,Credit Card,2025-12-18 10:14:23
07/11/2025 14:21,13,Debit Card,Other,Misc,Utility payment,1385.53,Expense,,1385.53,INR,Debit Card,2025-12-18 10:14:22
07/11/2025 13:39,26,Credit Card,Shopping,Groceries,Weekly stock-up,680.34,Expense,,680.34,INR,Credit Card,2025-12-18 10:14:23
07/11/2025 12:55,86,Auto Debit,Entertainment,Movies,Impulse buy,1715.08,Expense,,1715.08,INR,Auto Debit,2025-12-18 10:14:23
07/11/2025 12:44,20,UPI,Travel,Tour,Utility payment,2066.31,Expense,,2066.31,INR,UPI,2025-12-18 10:14:23
07/11/2025 12:23,98,Credit Card,Shopping,Online,Quick bite,423.54,Expense,,423.54,INR,Credit Card,2025-12-18 10:14:23
07/11/2025 12:06,78,Debit Card,Entertainment,Streaming,Weekend plan,341.03,Expense,,341.03,INR,Debit Card,2025-12-18 10:14:23
07/11/2025 08:39,13,Credit Card,Travel,Tour,Salary credit,2815.15,Income,,2815.15,INR,Credit Card,2025-12-18 10:14:22
07/11/2025 08:39,41,UPI,Health,Gym,Impulse buy,1590.91,Expense,,1590.91,INR,UPI,2025-12-18 10:14:23
07/11/2025 08:22,37,Wallet,Bills,Electricity,Weekend plan,354.89,Expense,,354.89,INR,Wallet,2025-12-18 10:14:23
07/11/2025 08:00,31,UPI,Transportation,Fuel,Utility payment,1274.46,Expense,,1274.46,INR,UPI,2025-12-18 10:14:23
07/11/2025 07:27,26,Wallet,Transportation,Fuel,Quick bite,538.38,Expense,,538.38,INR,Wallet,2025-12-18 10:14:23
07/11/2025 06:23,3,Wallet,Entertainment,Streaming,Weekend plan,721.04,Expense,,721.04,INR,Wallet,2025-12-18 10:14:22
07/11/2025 06:06,61,UPI,Travel,Hotels,Subscription,326.14,Expense,,326.14,INR,UPI,2025-12-18 10:14:23
07/11/2025 05:10,46,Credit Card,Bills,Rent,Cashback,2111.63,Income,,2111.63,INR,Credit Card,2025-12-18 10:14:23
07/11/2025 04:58,5,Wallet,Shopping,Groceries,Ride to office,1295.9,Expense,,1295.90,INR,Wallet,2025-12-18 10:14:22
07/11/2025 03:27,90,Wallet,Food,Snacks,Cashback,4176.45,Income,,4176.45,INR,Wallet,2025-12-18 10:14:23
07/11/2025 01:54,51,Auto Debit,Health,Consultation,Salary credit,974.54,Income,,974.54,INR,Auto Debit,2025-12-18 10:14:23
07/11/2025 01:11,93,UPI,Bills,Internet,Ride to office,1800.47,Expense,,1800.47,INR,UPI,2025-12-18 10:14:23
07/11/2025 00:23,81,Wallet,Education,Workshops,Weekly stock-up,1858.91,Expense,,1858.91,INR,Wallet,2025-12-18 10:14:23
07/10/2025 23:04,54,UPI,Food,Dinner,Subscription,75.12,Expense,,75.12,INR,UPI,2025-12-18 10:14:23
07/10/2025 20:25,15,UPI,Other,Gift,Salary credit,6270.79,Income,,6270.79,INR,UPI,2025-12-18 10:14:22
07/10/2025 20:07,61,UPI,Transportation,Cab,Weekly stock-up,319.78,Expense,,319.78,INR,UPI,2025-12-18 10:14:23
07/10/2025 20:05,13,Credit Card,Entertainment,Movies,Freelance payout,3956.19,Income,,3956.19,INR,Credit Card,2025-12-18 10:14:22
07/10/2025 19:59,3,UPI,Bills,Phone,Subscription,522.86,Expense,,522.86,INR,UPI,2025-12-18 10:14:22
07/10/2025 18:31,22,Credit Card,Other,Gift,Weekend plan,1895.84,Expense,,1895.84,INR,Credit Card,2025-12-18 10:14:23
07/10/2025 16:32,16,Debit Card,Travel,Tour,Impulse buy,1477.37,Expense,,1477.37,INR,Debit Card,2025-12-18 10:14:22
07/10/2025 15:15,65,UPI,Other,Gift,Utility payment,2484.66,Expense,,2484.66,INR,UPI,2025-12-18 10:14:23
07/10/2025 15:15,70,Debit Card,Entertainment,Streaming,Ride to office,2101.03,Expense,,2101.03,INR,Debit Card,2025-12-18 10:14:23
07/10/2025 13:57,61,Debit Card,Other,Misc,Weekly stock-up,880.39,Expense,,880.39,INR,Debit Card,2025-12-18 10:14:23
07/10/2025 13:47,51,Debit Card,Health,Consultation,Weekly stock-up,1538.3,Expense,,1538.30,INR,Debit Card,2025-12-18 10:14:23
07/10/2025 13:25,100,Auto Debit,Shopping,Groceries,Cashback,6024.61,Income,,6024.61,INR,Auto Debit,2025-12-18 10:14:23
07/10/2025 13:08,84,Auto Debit,Education,Courses,Subscription,47.37,Expense,,47.37,INR,Auto Debit,2025-12-18 10:14:23
07/10/2025 12:55,49,Auto Debit,Shopping,Online,Gift received,5052.74,Income,,5052.74,INR,Auto Debit,2025-12-18 10:14:23
07/10/2025 12:45,24,Wallet,Education,Books,Impulse buy,1761.56,Expense,,1761.56,INR,Wallet,2025-12-18 10:14:23
07/10/2025 12:17,4,Credit Card,Health,Gym,Refund,6769.36,Income,,6769.36,INR,Credit Card,2025-12-18 10:14:22
07/10/2025 11:16,17,Credit Card,Food,Snacks,Impulse buy,2207.33,Expense,,2207.33,INR,Credit Card,2025-12-18 10:14:23
07/10/2025 10:44,5,Wallet,Shopping,Essentials,Quick bite,2441.3,Expense,,2441.30,INR,Wallet,2025-12-18 10:14:22
07/10/2025 10:24,7,Credit Card,Food,Lunch,Subscription,254.29,Expense,,254.29,INR,Credit Card,2025-12-18 10:14:22
07/10/2025 10:19,24,UPI,Food,Lunch,Subscription,2004.52,Expense,,2004.52,INR,UPI,2025-12-18 10:14:23
07/10/2025 10:14,13,Auto Debit,Bills,Internet,Weekend plan,1207.62,Expense,,1207.62,INR,Auto Debit,2025-12-18 10:14:22
07/10/2025 09:46,5,Wallet,Entertainment,Movies,Quick bite,553.95,Expense,,553.95,INR,Wallet,2025-12-18 10:14:22
07/10/2025 09:39,80,UPI,Other,Misc,Subscription,1500.07,Expense,,1500.07,INR,UPI,2025-12-18 10:14:23
07/10/2025 09:06,81,UPI,Entertainment,Streaming,Utility payment,1180.07,Expense,,1180.07,INR,UPI,2025-12-18 10:14:23
07/10/2025 07:59,82,Debit Card,Bills,Internet,Utility payment,384.45,Expense,,384.45,INR,Debit Card,2025-12-18 10:14:23
07/10/2025 07:58,40,Debit Card,Travel,Flights,Weekly stock-up,1144.52,Expense,,1144.52,INR,Debit Card,2025-12-18 10:14:23
07/10/2025 06:44,64,UPI,Transportation,Bus,Quick bite,104.98,Expense,,104.98,INR,UPI,2025-12-18 10:14:23
07/10/2025 05:19,38,UPI,Health,Consultation,Weekly stock-up,204.41,Expense,,204.41,INR,UPI,2025-12-18 10:14:23
07/10/2025 04:37,47,Auto Debit,Travel,Tour,Impulse buy,1405.16,Expense,,1405.16,INR,Auto Debit,2025-12-18 10:14:23
07/10/2025 04:34,16,Auto Debit,Travel,Tour,Weekly stock-up,2088.49,Expense,,2088.49,INR,Auto Debit,2025-12-18 10:14:22
07/10/2025 04:06,4,UPI,Travel,Tour,Subscription,155.15,Expense,,155.15,INR,UPI,2025-12-18 10:14:22
07/10/2025 03:53,91,Wallet,Bills,Internet,Cashback,4763.62,Income,,4763.62,INR,Wallet,2025-12-18 10:14:23
07/10/2025 03:43,3,Debit Card,Transportation,Cab,Utility payment,306.45,Expense,,306.45,INR,Debit Card,2025-12-18 10:14:22
07/10/2025 03:33,15,Credit Card,Travel,Tour,Utility payment,1605.78,Expense,,1605.78,INR,Credit Card,2025-12-18 10:14:22
07/10/2025 02:52,88,Auto Debit,Food,Snacks,Ride to office,1141.49,Expense,,1141.49,INR,Auto Debit,2025-12-18 10:14:23
07/10/2025 02:51,93,Auto Debit,Education,Courses,Weekend plan,502.59,Expense,,502.59,INR,Auto Debit,2025-12-18 10:14:23
07/10/2025 02:38,46,UPI,Education,Workshops,Subscription,615.64,Expense,,615.64,INR,UPI,2025-12-18 10:14:23
07/10/2025 01:40,5,Credit Card,Entertainment,Movies,Ride to office,2422.17,Expense,,2422.17,INR,Credit Card,2025-12-18 10:14:22
07/10/2025 01:27,80,Wallet,Food,Lunch,Quick bite,1852.14,Expense,,1852.14,INR,Wallet,2025-12-18 10:14:23
07/10/2025 00:55,24,Auto Debit,Food,Snacks,Quick bite,1211.45,Expense,,1211.45,INR,Auto Debit,2025-12-18 10:14:23
07/10/2025 00:11,34,Auto Debit,Travel,Hotels,Impulse buy,2188.78,Expense,,2188.78,INR,Auto Debit,2025-12-18 10:14:23
07/09/2025 22:01,82,Credit Card,Other,Gift,Cashback,5107.18,Income,,5107.18,INR,Credit Card,2025-12-18 10:14:23
07/09/2025 21:50,73,Auto Debit,Travel,Tour,Weekly stock-up,1666.46,Expense,,1666.46,INR,Auto Debit,2025-12-18 10:14:23
07/09/2025 19:47,13,Wallet,Entertainment,Movies,Subscription,1425.38,Expense,,1425.38,INR,Wallet,2025-12-18 10:14:22
07/09/2025 19:20,46,Debit Card,Bills,Rent,Freelance payout,3402.73,Income,,3402.73,INR,Debit Card,2025-12-18 10:14:23
07/09/2025 17:54,75,Auto Debit,Food,Snacks,Weekly stock-up,1679.59,Expense,,1679.59,INR,Auto Debit,2025-12-18 10:14:23
07/09/2025 17:39,8,Wallet,Other,Donation,Quick bite,569.55,Expense,,569.55,INR,Wallet,2025-12-18 10:14:22
07/09/2025 17:25,41,Debit Card,Health,Consultation,Subscription,1575.52,Expense,,1575.52,INR,Debit Card,2025-12-18 10:14:23
07/09/2025 17:16,5,Auto Debit,Food,Dinner,Ride to office,1660.78,Expense,,1660.78,INR,Auto Debit,2025-12-18 10:14:22
07/09/2025 16:28,3,Credit Card,Food,Lunch,Refund,2292.73,Income,,2292.73,INR,Credit Card,2025-12-18 10:14:22
07/09/2025 15:46,24,Auto Debit,Travel,Flights,Weekend plan,2218.84,Expense,,2218.84,INR,Auto Debit,2025-12-18 10:14:23
07/09/2025 14:25,9,Credit Card,Food,Snacks,Utility payment,1815.73,Expense,,1815.73,INR,Credit Card,2025-12-18 10:14:22
07/09/2025 11:55,61,Auto Debit,Travel,Tour,Weekly stock-up,1954.27,Expense,,1954.27,INR,Auto Debit,2025-12-18 10:14:23
07/09/2025 10:53,19,Auto Debit,Travel,Flights,Subscription,407.49,Expense,,407.49,INR,Auto Debit,2025-12-18 10:14:23
07/09/2025 10:38,53,Wallet,Food,Dinner,Freelance payout,2152.77,Income,,2152.77,INR,Wallet,2025-12-18 10:14:23
07/09/2025 10:37,15,Auto Debit,Entertainment,Concert,Impulse buy,1116.19,Expense,,1116.19,INR,Auto Debit,2025-12-18 10:14:22
07/09/2025 09:24,70,Wallet,Food,Dinner,Impulse buy,178.61,Expense,,178.61,INR,Wallet,2025-12-18 10:14:23
07/09/2025 09:00,20,Wallet,Food,Snacks,Freelance payout,5826.83,Income,,5826.83,INR,Wallet,2025-12-18 10:14:23
07/09/2025 08:42,4,Credit Card,Shopping,Essentials,Impulse buy,1267.44,Expense,,1267.44,INR,Credit Card,2025-12-18 10:14:22
07/09/2025 08:10,96,UPI,Transportation,Fuel,Weekend plan,1598.28,Expense,,1598.28,INR,UPI,2025-12-18 10:14:23
07/09/2025 07:37,88,Wallet,Bills,Electricity,Cashback,7363.6,Income,,7363.60,INR,Wallet,2025-12-18 10:14:23
07/09/2025 07:03,100,Auto Debit,Health,Pharmacy,Quick bite,157.18,Expense,,157.18,INR,Auto Debit,2025-12-18 10:14:23
07/09/2025 05:39,7,Auto Debit,Health,Consultation,Freelance payout,584.19,Income,,584.19,INR,Auto Debit,2025-12-18 10:14:22
07/09/2025 05:38,60,UPI,Other,Donation,Ride to office,55.56,Expense,,55.56,INR,UPI,2025-12-18 10:14:23
07/09/2025 05:27,92,Credit Card,Travel,Tour,Quick bite,635.79,Expense,,635.79,INR,Credit Card,2025-12-18 10:14:23
07/09/2025 03:22,23,Auto Debit,Entertainment,Streaming,Ride to office,701.14,Expense,,701.14,INR,Auto Debit,2025-12-18 10:14:23
07/09/2025 03:03,53,Auto Debit,Entertainment,Streaming,Utility payment,1886.01,Expense,,1886.01,INR,Auto Debit,2025-12-18 10:14:23
07/09/2025 02:42,14,Credit Card,Entertainment,Streaming,Quick bite,1492.9,Expense,,1492.90,INR,Credit Card,2025-12-18 10:14:22
07/09/2025 00:20,81,Credit Card,Other,Misc,Subscription,1053.74,Expense,,1053.74,INR,Credit Card,2025-12-18 10:14:23
07/09/2025 00:14,27,Credit Card,Bills,Rent,Gift received,7632.69,Income,,7632.69,INR,Credit Card,2025-12-18 10:14:23
07/08/2025 23:21,61,Credit Card,Health,Gym,Gift received,4228.85,Income,,4228.85,INR,Credit Card,2025-12-18 10:14:23
07/08/2025 21:24,33,Wallet,Entertainment,Movies,Subscription,1091.78,Expense,,1091.78,INR,Wallet,2025-12-18 10:14:23
07/08/2025 21:13,26,Auto Debit,Health,Consultation,Freelance payout,4770.45,Income,,4770.45,INR,Auto Debit,2025-12-18 10:14:23
07/08/2025 19:30,25,Wallet,Entertainment,Movies,Weekly stock-up,511.46,Expense,,511.46,INR,Wallet,2025-12-18 10:14:23
07/08/2025 18:56,40,Wallet,Other,Donation,Impulse buy,1594.95,Expense,,1594.95,INR,Wallet,2025-12-18 10:14:23
07/08/2025 18:53,1,UPI,Health,Pharmacy,Cashback,2989.45,Income,,2989.45,INR,UPI,2025-12-18 10:14:22
07/08/2025 18:14,4,Credit Card,Health,Pharmacy,Weekly stock-up,1679.7,Expense,,1679.70,INR,Credit Card,2025-12-18 10:14:22
07/08/2025 17:59,100,Auto Debit,Shopping,Groceries,Quick bite,996.72,Expense,,996.72,INR,Auto Debit,2025-12-18 10:14:23
07/08/2025 17:36,24,Credit Card,Entertainment,Streaming,Refund,4658.44,Income,,4658.44,INR,Credit Card,2025-12-18 10:14:23
07/08/2025 17:27,81,Credit Card,Other,Misc,Impulse buy,1265.51,Expense,,1265.51,INR,Credit Card,2025-12-18 10:14:23
07/08/2025 17:24,5,Auto Debit,Food,Lunch,Refund,5440.78,Income,,5440.78,INR,Auto Debit,2025-12-18 10:14:22
07/08/2025 15:23,17,UPI,Transportation,Bus,Cashback,7255.98,Income,,7255.98,INR,UPI,2025-12-18 10:14:23
07/08/2025 15:13,32,Wallet,Bills,Electricity,Utility payment,1632.73,Expense,,1632.73,INR,Wallet,2025-12-18 10:14:23
07/08/2025 14:55,95,Wallet,Travel,Tour,Weekend plan,1665.01,Expense,,1665.01,INR,Wallet,2025-12-18 10:14:23
07/08/2025 14:19,80,Credit Card,Education,Workshops,Weekend plan,2072.94,Expense,,2072.94,INR,Credit Card,2025-12-18 10:14:23
07/08/2025 14:11,24,Auto Debit,Other,Gift,Weekly stock-up,2293.93,Expense,,2293.93,INR,Auto Debit,2025-12-18 10:14:23
07/08/2025 13:36,78,Debit Card,Education,Courses,Impulse buy,2051.42,Expense,,2051.42,INR,Debit Card,2025-12-18 10:14:23
07/08/2025 13:11,97,Wallet,Travel,Flights,Quick bite,2222.46,Expense,,2222.46,INR,Wallet,2025-12-18 10:14:23
07/08/2025 13:00,30,UPI,Entertainment,Movies,Cashback,3264.7,Income,,3264.70,INR,UPI,2025-12-18 10:14:23
07/08/2025 12:36,2,Wallet,Entertainment,Movies,Impulse buy,815.69,Expense,,815.69,INR,Wallet,2025-12-18 10:14:22
07/08/2025 12:03,12,Debit Card,Entertainment,Streaming,Quick bite,212.91,Expense,,212.91,INR,Debit Card,2025-12-18 10:14:22
07/08/2025 11:08,94,Auto Debit,Shopping,Clothing,Utility payment,2144.75,Expense,,2144.75,INR,Auto Debit,2025-12-18 10:14:23
07/08/2025 10:29,71,Debit Card,Transportation,Fuel,Ride to office,1372.52,Expense,,1372.52,INR,Debit Card,2025-12-18 10:14:23
07/08/2025 10:11,24,Debit Card,Health,Gym,Impulse buy,1655.45,Expense,,1655.45,INR,Debit Card,2025-12-18 10:14:23
07/08/2025 09:41,64,Auto Debit,Health,Pharmacy,Ride to office,2152.84,Expense,,2152.84,INR,Auto Debit,2025-12-18 10:14:23
07/08/2025 09:40,34,UPI,Entertainment,Movies,Utility payment,242.53,Expense,,242.53,INR,UPI,2025-12-18 10:14:23
07/08/2025 09:36,5,Debit Card,Education,Books,Utility payment,2206.09,Expense,,2206.09,INR,Debit Card,2025-12-18 10:14:22
07/08/2025 08:56,93,Auto Debit,Education,Books,Weekly stock-up,53.96,Expense,,53.96,INR,Auto Debit,2025-12-18 10:14:23
07/08/2025 06:25,97,Auto Debit,Health,Pharmacy,Quick bite,2449.13,Expense,,2449.13,INR,Auto Debit,2025-12-18 10:14:23
07/08/2025 06:20,13,Credit Card,Entertainment,Movies,Quick bite,789.97,Expense,,789.97,INR,Credit Card,2025-12-18 10:14:22
07/08/2025 06:09,12,Debit Card,Transportation,Fuel,Cashback,3581.62,Income,,3581.62,INR,Debit Card,2025-12-18 10:14:22
07/08/2025 05:49,71,Auto Debit,Entertainment,Movies,Subscription,1554.61,Expense,,1554.61,INR,Auto Debit,2025-12-18 10:14:23
07/08/2025 05:24,99,Auto Debit,Education,Books,Ride to office,1737.29,Expense,,1737.29,INR,Auto Debit,2025-12-18 10:14:23
07/08/2025 04:51,57,Wallet,Entertainment,Concert,Ride to office,1239.17,Expense,,1239.17,INR,Wallet,2025-12-18 10:14:23
